QKEY,INTERVIEW_START_W144,INTERVIEW_END_W144,DEVICE_TYPE_W144,LANG_W144,XRAND_FB_IG_W144,SMUSE_a_W144,SMUSE_c_W144,SMUSE_d_W144,SMUSE_i_W144,SMUSE2_a_W144,SMUSE2_c_W144,SMUSE2_d_W144,SMUSE2_i_W144,SOCIALNEWS2_a_W144,SOCIALNEWS2_c_W144,SOCIALNEWS2_d_W144,SOCIALNEWS2_i_W144,DOV_USE4_W144,DOV_ASKFB_W144,DOV_ASKIG_W144,FBWHY_a_W144,FBWHY_b_W144,FBWHY_c_W144,FBWHY_d_W144,FBWHY_e_W144,FBWHY_f_W144,FBWHY_g_W144,FBDEMOCRACY_W144,FBSOURCE_a_W144,FBSOURCE_b_W144,FBSOURCE_c_W144,FBSOURCE_d_W144,FBSOURCE_e_W144,FBTYPE_a_W144,FBTYPE_b_W144,FBTYPE_c_W144,FBTYPE_d_W144,FBACC_W144,FBINFLUENCE_W144,FBELSE_W144,FBWORN_W144,FBHARASS_W144,FBSHARE_W144,FBSHAREPOL_W144,FBWHYSP_a_W144,FBWHYSP_b_W144,FBWHYSP_c_W144,FBWHYSP_d_W144,FBWHYNTSP_a_W144,FBWHYNTSP_b_W144,FBWHYNTSP_c_W144,FBWHYNTSP_d_W144,FBSEEPOL_W144,FBPOLIDEO_W144,FBFREEEXP_W144,IGWHY_a_W144,IGWHY_b_W144,IGWHY_c_W144,IGWHY_d_W144,IGWHY_e_W144,IGWHY_f_W144,IGWHY_g_W144,IGDEMOCRACY_W144,IGSOURCE_a_W144,IGSOURCE_b_W144,IGSOURCE_c_W144,IGSOURCE_d_W144,IGSOURCE_e_W144,IGTYPE_a_W144,IGTYPE_b_W144,IGTYPE_c_W144,IGTYPE_d_W144,IGACC_W144,IGINFLUENCE_W144,IGELSE_W144,IGWORN_W144,IGHARASS_W144,IGSHARE_W144,IGSHAREPOL_W144,IGWHYSP_a_W144,IGWHYSP_b_W144,IGWHYSP_c_W144,IGWHYSP_d_W144,IGWHYNTSP_a_W144,IGWHYNTSP_b_W144,IGWHYNTSP_c_W144,IGWHYNTSP_d_W144,IGSEEPOL_W144,IGPOLIDEO_W144,IGFREEEXP_W144,XTWHY_a_W144,XTWHY_b_W144,XTWHY_c_W144,XTWHY_d_W144,XTWHY_e_W144,XTWHY_f_W144,XTWHY_g_W144,XTDEMOCRACY_W144,XTSOURCE_a_W144,XTSOURCE_b_W144,XTSOURCE_c_W144,XTSOURCE_d_W144,XTSOURCE_e_W144,XTTYPE_a_W144,XTTYPE_b_W144,XTTYPE_c_W144,XTTYPE_d_W144,XTACC_W144,XTINFLUENCE_W144,XTELSE_W144,XTWORN_W144,XTHARASS_W144,XTSHARE_W144,XTSHAREPOL_W144,XTWHYSP_a_W144,XTWHYSP_b_W144,XTWHYSP_c_W144,XTWHYSP_d_W144,XTWHYNTSP_a_W144,XTWHYNTSP_b_W144,XTWHYNTSP_c_W144,XTWHYNTSP_d_W144,XTSEEPOL_W144,XTPOLIDEO_W144,XTFREEEXP_W144,TTWHY_a_W144,TTWHY_b_W144,TTWHY_c_W144,TTWHY_d_W144,TTWHY_e_W144,TTWHY_f_W144,TTWHY_g_W144,TTDEMOCRACY_W144,TTSOURCE_a_W144,TTSOURCE_b_W144,TTSOURCE_c_W144,TTSOURCE_d_W144,TTSOURCE_e_W144,TTTYPE_a_W144,TTTYPE_b_W144,TTTYPE_c_W144,TTTYPE_d_W144,TTACC_W144,TTINFLUENCE_W144,TTELSE_W144,TTWORN_W144,TTHARASS_W144,TTSHARE_W144,TTSHAREPOL_W144,TTWHYSP_a_W144,TTWHYSP_b_W144,TTWHYSP_c_W144,TTWHYSP_d_W144,TTWHYNTSP_a_W144,TTWHYNTSP_b_W144,TTWHYNTSP_c_W144,TTWHYNTSP_d_W144,TTSEEPOL_W144,TTPOLIDEO_W144,TTFREEEXP_W144,F_METRO,F_CREGION,F_CDIVISION,F_USR_SELFID,F_AGECAT,F_GENDER,F_EDUCCAT,F_EDUCCAT2,F_HISP,F_HISP_ORIGIN,F_YEARSINUS_RECODE,F_RACECMB,F_RACETHNMOD,F_BIRTHPLACE,F_MARITAL,F_RELIG,F_BORN,F_RELIGCAT1,F_ATTENDPER,F_PARTY_FINAL,F_PARTYLN_FINAL,F_PARTYSUM_FINAL,F_PARTYSUMIDEO_FINAL,F_REG,F_INC_SDT1,F_IDEO,F_INTFREQ,F_VOLSUM,F_INC_TIER2,WEIGHT_W144,WEIGHT_W144_FB,WEIGHT_W144_IG,WEIGHT_W144_XT,WEIGHT_W144_TT
2.01702E+11,2024-03-20T01:35:39Z,2024-03-20T01:59:31Z,2,1,2,1,1,2,2,5,4,,,2,2,,,0,1,0,3,3,3,2,2,3,2,3,,,,,,1,1,1,1,,,,,2,1,4,3,3,2,3,,,,,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,3,3,3,3,3,,,,,,1,1,1,2,,,,,2,1,2,3,3,2,3,,,,,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,8,2,3,1,2,3,1,1,1,1,3,1,1,1,1,1,6,1,,1,2,1,2,3,2,2,1,1.0293362711749907,1.0293362711749907,,1.0293362711749907,
2.01702E+11,2024-03-20T00:16:26Z,2024-03-20T00:23:28Z,2,1,2,1,2,1,1,2,,6,3,1,,2,2,0,1,1,2,3,2,1,1,2,3,2,1,1,1,2,1,1,1,1,1,2,1,1,3,1,1,5,,,,,1,3,3,3,4,4,1,3,3,3,2,2,2,3,2,,,,,,1,1,1,1,,,,,1,2,,,,,,,,,,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,1,2,2,3,2,,,,,,1,2,2,2,,,,,2,2,,,,,,,,,,5,,1,1,4,9,3,3,2,3,2,2,,4,1,1,4,3,3,2,4,1,2,,2,3,1,1,3,1,1,1,0.4256706176228877,0.4256706176228877,0.4256706176228877,,0.4256706176228877
2.01702E+11,2024-03-19T16:52:12Z,2024-03-19T16:52:25Z,2,1,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,3,1,2,4,2,,1,5,4,1,1,2,2,2,5,4,1,1,1,1,9,1,1,2,3,0.8224118132980478,,,,
2.01702E+11,2024-03-19T17:17:00Z,2024-03-21T11:59:09Z,2,1,2,1,2,1,2,2,,3,,1,,2,,0,1,1,3,2,2,1,1,1,2,2,1,1,2,1,2,1,1,1,1,2,2,99,3,2,1,3,2,2,2,1,,,,,3,3,1,3,3,3,2,1,3,3,99,,,,,,2,2,2,2,,,,,3,1,5,,,,,1,2,1,3,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,2,4,2,1,5,2,,1,1,1,1,1,1,2,1,5,3,2,2,3,1,9,3,2,1,2,0.4583923946022673,0.4583923946022673,0.4583923946022673,,
2.01702E+11,2024-03-21T09:05:09Z,2024-03-21T09:15:51Z,1,1,1,1,1,2,2,3,1,,,2,1,,,0,1,0,3,3,3,2,1,1,3,2,,,,,,1,1,1,2,,,,,2,1,5,,,,,1,1,3,3,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,2,3,1,3,1,1,2,2,2,1,1,1,1,1,1,3,2,3,3,1,5,,,,,2,1,3,3,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,5,1,4,1,2,3,2,,1,1,1,1,1,1,1,1,2,1,,1,1,1,2,2,1,1,1,0.3590334129904478,0.3590334129904478,,0.3590334129904478,
2.01702E+11,2024-03-24T18:25:55Z,2024-03-24T18:32:48Z,1,1,1,1,2,1,2,2,,6,,1,,2,,0,1,1,2,2,2,2,1,2,3,1,1,2,2,1,2,1,1,1,1,3,2,1,5,2,1,4,2,2,2,3,,,,,4,4,1,3,3,3,3,3,3,3,1,,,,,,2,2,2,2,,,,,3,2,,,,,,,,,,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,4,1,3,2,1,6,2,,1,1,1,1,1,2,2,2,4,2,,2,4,1,8,4,1,1,2,0.5344898312724253,0.5344898312724253,0.5344898312724253,,
2.01702E+11,2024-03-19T15:33:01Z,2024-03-19T15:45:30Z,2,1,1,1,1,1,2,4,4,4,,2,2,2,,0,1,1,2,3,1,1,1,2,1,3,,,,,,1,1,1,1,,,,,2,1,5,,,,,2,3,2,3,4,3,1,3,3,1,1,2,2,2,3,,,,,,1,1,1,2,,,,,3,1,4,3,2,3,2,,,,,4,3,1,3,3,2,2,3,3,3,3,,,,,,1,2,1,2,,,,,3,1,5,,,,,2,1,3,3,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,5,2,3,1,2,3,2,,1,2,2,1,6,1,1,1,4,3,1,1,2,3,1,3,2,2,1,1.2476084812931516,1.2476084812931516,1.2476084812931516,1.2476084812931516,
2.01702E+11,2024-03-19T16:29:58Z,2024-03-19T16:44:52Z,1,1,1,1,1,1,2,6,2,6,,2,1,2,,0,1,1,3,3,3,1,2,2,3,2,,,,,,2,2,2,2,,,,,2,1,4,3,3,3,2,,,,,5,,2,3,3,3,2,2,3,3,3,,,,,,2,2,1,2,,,,,3,2,,,,,,,,,,5,,2,2,1,2,2,3,2,3,1,1,2,2,2,2,1,1,1,2,3,3,1,3,3,1,2,1,3,3,2,,,,,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,8,3,4,1,3,2,2,,1,1,1,1,1,1,1,1,1,1,,1,1,1,8,1,2,1,2,0.9254088006210115,0.9254088006210115,0.9254088006210115,0.9254088006210115,
2.01702E+11,2024-03-19T15:51:57Z,2024-03-19T16:01:54Z,2,1,1,1,1,1,2,6,1,3,,2,1,1,,0,1,1,3,3,2,2,1,1,3,1,,,,,,1,1,1,1,,,,,1,1,4,2,3,2,1,,,,,3,2,1,3,3,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,3,1,1,2,1,,,,,3,2,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,3,5,1,1,3,1,1,1,1,,,,,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,2,1,1,6,2,,1,2,2,1,6,11,,4,5,4,2,2,4,1,8,5,1,1,3,0.4262828977625176,0.4262828977625176,0.4262828977625176,0.4262828977625176,
2.01702E+11,2024-03-21T19:43:15Z,2024-03-21T19:54:00Z,2,1,2,1,2,1,2,2,,6,,1,,2,,0,1,1,1,3,3,2,1,2,1,2,2,1,1,1,1,2,1,1,1,3,4,3,3,1,1,5,,,,,3,1,2,2,3,4,1,3,3,3,3,3,3,2,3,,,,,,2,1,1,2,,,,,2,2,,,,,,,,,,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,5,3,3,2,3,1,2,,1,2,2,1,2,1,2,1,4,99,2,2,9,1,99,99,2,2,99,1.2244044246303714,1.2244044246303714,1.2244044246303714,,
2.01702E+11,2024-03-20T13:27:20Z,2024-03-20T13:29:20Z,2,1,2,1,2,2,2,4,,,,2,,,,0,1,0,2,2,1,1,1,1,2,3,,,,,,1,1,1,1,,,,,2,2,,,,,,,,,,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,4,1,1,5,2,,1,1,1,1,1,12,,3,6,2,,2,4,1,9,4,2,2,2,0.44534611522479634,0.44534611522479634,,,
2.01702E+11,2024-03-19T15:30:47Z,2024-03-21T11:19:21Z,2,1,2,1,2,1,2,2,,4,,2,,2,,0,1,1,3,3,3,2,1,1,2,1,,,,,,1,1,1,1,,,,,2,1,5,,,,,2,3,1,3,3,1,1,3,3,3,1,1,1,3,1,,,,,,2,2,1,2,,,,,2,1,5,,,,,2,3,2,3,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,4,2,4,2,2,3,2,,1,1,1,1,1,1,1,1,1,3,1,1,1,1,4,2,2,1,2,0.7002243196627163,0.7002243196627163,0.7002243196627163,,
2.01702E+11,2024-03-20T09:22:59Z,2024-03-20T09:23:11Z,2,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,7,2,2,1,1,5,2,,1,1,1,1,1,1,1,1,2,3,2,2,3,1,9,3,1,2,2,1.2379442336561524,,,,
2.01702E+11,2024-03-23T21:01:06Z,2024-03-23T21:06:07Z,2,1,1,1,2,1,2,2,,2,,1,,1,,0,1,1,2,3,2,2,1,2,3,3,1,1,2,1,1,2,2,2,1,5,4,1,5,3,1,5,,,,,3,1,3,2,3,2,1,2,3,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,4,2,1,5,3,1,5,,,,,3,1,3,2,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,1,1,2,1,5,1,1,1,4,3,1,2,12,,3,6,2,,2,4,1,9,4,1,1,99,0.43367566532731544,0.43367566532731544,0.43367566532731544,,
2.01702E+11,2024-03-19T15:51:56Z,2024-03-19T15:52:17Z,1,1,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,5,1,4,1,1,6,2,,1,1,1,1,1,2,2,2,4,3,1,1,1,1,9,2,2,1,3,0.40970426052830305,,,,
2.01702E+11,2024-03-21T00:55:46Z,2024-03-21T01:25:41Z,1,1,1,2,2,1,2,,,3,,,,2,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,2,1,3,,,,,,2,2,1,2,,,,,1,2,,,,,,,,,,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,8,2,3,1,1,5,2,,1,2,2,1,3,10,,3,5,3,2,2,4,1,7,4,1,2,2,0.5853757506562576,,0.5853757506562576,,
2.01702E+11,2024-03-21T07:10:57Z,2024-03-21T07:17:56Z,2,1,1,1,2,1,2,3,,2,,1,,1,,0,1,1,2,2,3,3,2,3,3,2,1,2,2,2,2,1,1,1,1,2,2,1,4,2,1,1,3,3,3,3,,,,,3,3,1,2,2,3,2,2,3,2,3,1,2,1,2,2,1,1,1,1,4,2,1,4,2,1,1,3,3,3,3,,,,,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,2,1,1,6,2,,1,1,1,1,1,2,2,2,4,1,,1,1,1,9,2,1,2,3,0.973556973,0.973556973,0.973556973,,
2.01702E+11,2024-03-19T17:30:19Z,2024-03-19T17:37:32Z,1,1,1,1,1,1,2,6,6,6,,2,2,2,,0,1,1,3,3,3,2,3,3,3,3,,,,,,1,1,1,2,,,,,1,2,,,,,,,,,,3,2,1,3,2,3,1,2,2,3,1,,,,,,1,1,1,2,,,,,99,1,4,1,3,1,1,,,,,3,1,1,2,2,3,1,3,3,3,1,,,,,,1,1,1,2,,,,,1,1,5,,,,,3,1,3,3,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,2,3,1,3,2,2,,1,1,1,1,1,1,1,1,4,1,,1,1,1,2,2,2,2,1,1.4304385153474322,1.4304385153474322,1.4304385153474322,1.4304385153474322,
2.01702E+11,2024-03-19T16:17:17Z,2024-03-19T16:21:34Z,2,1,1,1,2,1,2,2,,3,,2,,2,,0,1,1,3,3,2,3,1,1,3,2,,,,,,1,1,1,2,,,,,1,1,4,2,2,3,3,,,,,4,3,2,3,3,3,2,1,1,2,3,,,,,,1,2,1,2,,,,,2,2,,,,,,,,,,4,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,7,2,3,2,1,6,2,,1,1,1,1,6,1,2,1,4,3,2,2,3,1,9,3,2,1,3,0.511700649,0.511700649,0.511700649,,
2.01702E+11,2024-03-19T16:58:16Z,2024-03-22T09:58:01Z,2,1,2,1,2,2,2,2,,,,2,,,,0,1,0,3,3,2,3,2,1,2,3,,,,,,1,1,1,1,,,,,3,1,5,,,,,3,3,2,2,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,5,1,3,2,3,2,2,,1,2,2,1,6,1,1,1,3,2,,2,3,3,1,3,4,2,1,2.014331980094975,2.014331980094975,,,
2.01702E+11,2024-03-19T15:35:35Z,2024-03-19T15:36:05Z,2,1,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,8,2,2,1,2,3,2,,1,1,1,1,1,9,,3,6,2,,2,4,1,9,5,1,2,3,2.6696334581376244,,,,
2.01702E+11,2024-03-22T00:05:35Z,2024-03-22T00:13:30Z,2,1,1,1,2,2,1,3,,,3,1,,,2,0,1,0,3,3,3,1,1,2,3,3,2,2,2,1,2,1,1,1,2,3,4,3,4,3,1,5,,,,,3,3,3,3,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,1,3,3,3,3,,,,,,1,1,1,2,,,,,3,2,,,,,,,,,,3,3,1,1,4,9,2,2,2,1,5,1,1,1,5,3,1,1,11,2,4,4,2,,2,3,1,9,3,2,2,2,0.7716044937081932,0.7716044937081932,,,0.7716044937081932
2.01702E+11,2024-03-19T16:54:49Z,2024-03-19T16:57:07Z,2,1,2,1,2,2,2,2,,,,2,,,,0,1,0,3,3,3,2,1,1,3,2,,,,,,1,2,1,2,,,,,1,1,4,2,2,3,2,,,,,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,2,3,2,1,5,2,,1,1,1,1,6,1,1,1,1,1,,1,1,1,4,1,1,1,2,0.3717972699653613,0.3717972699653613,,,
2.01702E+11,2024-03-19T15:32:26Z,2024-03-19T15:38:25Z,2,1,2,1,1,1,2,2,3,2,,1,1,2,,0,1,1,2,2,1,2,1,1,3,2,2,1,2,2,2,1,1,1,2,3,2,1,3,1,1,3,3,3,3,3,,,,,3,3,1,3,3,1,1,1,1,3,3,,,,,,1,2,1,2,,,,,2,1,4,3,3,3,3,,,,,4,3,1,1,1,1,2,3,2,3,2,1,2,2,2,1,1,1,1,1,3,2,1,3,1,2,,,,,,,,,,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,5,1,2,1,1,6,2,,1,1,1,1,1,5,,4,4,2,,2,4,1,9,4,1,2,3,0.9311447980314725,0.9311447980314725,0.9311447980314725,0.9311447980314725,
2.01702E+11,2024-03-19T15:55:54Z,2024-03-19T16:31:33Z,1,1,2,1,2,1,2,4,,5,,2,,2,,0,1,1,3,3,3,3,1,1,3,3,,,,,,1,1,1,1,,,,,1,1,4,1,3,3,3,,,,,4,2,2,3,3,3,3,1,1,3,3,,,,,,1,2,1,2,,,,,2,1,5,,,,,3,3,3,3,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,9,2,2,1,1,6,2,,1,1,1,1,6,1,1,1,1,3,1,1,1,1,3,1,1,1,1,0.5809085491971133,0.5809085491971133,0.5809085491971133,,
2.01702E+11,2024-03-21T12:28:11Z,2024-03-21T12:28:26Z,2,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,5,2,2,1,1,6,2,,1,3,5,1,1,6,,4,5,1,,1,1,1,1,2,1,2,1,0.21619120346350362,,,,
2.01702E+11,2024-03-20T04:59:28Z,2024-03-20T05:07:24Z,1,1,2,1,1,1,2,2,3,3,,1,1,2,,0,1,1,3,3,3,3,1,3,3,3,2,1,2,2,2,1,1,1,1,3,1,1,3,3,1,4,2,2,3,1,,,,,4,2,1,3,3,3,2,1,3,3,3,,,,,,2,2,2,2,,,,,3,1,5,,,,,3,3,3,3,5,,1,3,3,3,3,1,3,3,1,2,2,2,2,2,2,1,1,1,3,1,1,3,3,1,5,,,,,3,3,3,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,7,3,3,1,1,6,2,,1,1,1,1,1,1,1,1,1,1,,1,1,1,3,1,2,1,2,0.6703812428238662,0.6703812428238662,0.6703812428238662,0.6703812428238662,
2.01702E+11,2024-03-23T15:29:46Z,2024-03-23T15:34:29Z,1,1,1,1,2,1,2,99,,99,,2,,2,,0,1,1,3,3,3,3,1,2,3,3,,,,,,1,2,1,2,,,,,1,1,4,3,3,3,1,,,,,4,2,1,3,3,3,3,2,2,1,3,,,,,,2,2,2,2,,,,,99,99,,,,,,,,,,5,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,3,2,1,6,2,,1,1,1,1,6,1,1,1,5,2,,2,3,1,4,3,1,2,2,0.5319427206700271,0.5319427206700271,0.5319427206700271,,
2.01702E+11,2024-03-19T16:27:40Z,2024-03-19T16:31:32Z,1,1,2,1,2,1,2,2,,3,,2,,2,,0,1,1,3,3,3,3,1,3,3,3,,,,,,2,2,1,1,,,,,2,1,5,,,,,3,2,1,3,4,3,2,3,3,3,3,1,3,3,3,,,,,,2,2,2,2,,,,,3,2,,,,,,,,,,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,3,4,2,2,3,2,,1,1,1,1,1,12,,3,5,3,2,2,3,1,99,3,2,2,99,0.6196011095441425,0.6196011095441425,0.6196011095441425,,
2.01702E+11,2024-03-19T16:14:59Z,2024-03-19T16:19:01Z,2,1,2,1,2,2,1,2,,,3,1,,,2,0,1,0,2,3,3,3,1,3,3,3,1,1,1,2,2,1,1,1,1,2,2,1,2,2,2,,,,,,,,,,3,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,1,3,,,,,,1,1,1,1,,,,,2,2,,,,,,,,,,3,4,1,1,4,9,2,1,2,3,2,2,,1,1,1,1,2,12,,3,6,3,2,2,3,1,3,3,2,2,2,2.8933423860862586,2.8933423860862586,,,2.8933423860862586
2.01702E+11,2024-03-19T17:52:23Z,2024-03-19T17:57:37Z,2,1,1,1,1,2,2,6,6,,,2,2,,,0,1,0,3,3,3,1,3,3,2,1,,,,,,1,1,1,2,,,,,2,1,5,,,,,3,3,3,3,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,1,3,3,3,1,,,,,,1,2,1,2,,,,,2,2,,,,,,,,,,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,8,2,3,1,2,4,1,1,1,1,3,1,6,1,1,1,4,2,,2,3,1,9,3,1,1,2,0.30470679071814216,0.30470679071814216,,0.30470679071814216,
2.01702E+11,2024-03-20T07:37:43Z,2024-03-20T07:48:07Z,1,1,1,1,2,1,2,5,,5,,2,,2,,0,1,1,3,3,3,3,1,1,2,1,,,,,,1,2,1,2,,,,,1,2,,,,,,,,,,4,4,1,3,3,3,2,1,2,1,1,,,,,,1,1,1,2,,,,,2,2,,,,,,,,,,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,3,2,1,5,2,,4,3,5,4,3,12,,3,5,4,1,1,1,1,9,2,1,1,3,0.2529677744757579,0.2529677744757579,0.2529677744757579,,
2.01702E+11,2024-03-19T19:15:14Z,2024-03-19T19:19:57Z,1,1,1,1,2,2,2,3,,,,2,,,,0,1,0,2,2,2,2,1,1,3,2,,,,,,1,1,1,1,,,,,2,1,4,3,3,3,3,,,,,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,3,3,1,3,2,2,,1,5,4,1,3,9,,3,5,4,1,1,1,1,4,2,3,1,2,0.8069998291347522,0.8069998291347522,,,
2.01702E+11,2024-03-19T16:08:46Z,2024-03-19T16:11:27Z,1,1,2,1,2,1,2,2,,4,,2,,2,,0,1,1,3,3,3,1,1,2,3,2,,,,,,1,1,1,1,,,,,2,2,,,,,,,,,,4,4,1,3,3,3,1,3,3,2,3,,,,,,1,1,1,1,,,,,2,2,,,,,,,,,,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,7,2,2,1,2,3,1,1,1,4,3,1,1,1,1,1,2,1,,1,1,1,9,2,1,1,2,0.43566770230265095,0.43566770230265095,0.43566770230265095,,
2.01702E+11,2024-03-19T20:41:19Z,2024-03-19T20:49:06Z,2,1,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,2,2,1,1,6,2,,1,1,1,1,1,2,2,2,4,3,2,2,3,1,9,3,2,2,3,1.2532785719693955,,,,
